-8.6000e-02		-8.6000e-02		-9.2000e-02		-9.8000e-02		-1.0400e-01		-1.0400e-01		-1.1000e-01		-1.1000e-01		-1.1600e-01		-1.2200e-01		-1.2200e-01		-1.2800e-01		-1.2800e-01		-1.2800e-01		-1.2800e-01		-1.2800e-01		-1.2800e-01		-1.2800e-01		-1.2800e-01		-1.3400e-01		-1.3400e-01		-1.3400e-01		-1.3400e-01		-1.4000e-01		-1.4000e-01		-1.4000e-01		-1.3400e-01		-1.3400e-01		-1.3400e-01		-1.3400e-01		-1.2800e-01		-1.2800e-01		-1.2800e-01		-1.2800e-01		-1.2800e-01		-1.3400e-01		-1.3400e-01		-1.3400e-01		-1.3400e-01		-1.4000e-01		-1.4000e-01		-1.4000e-01		-1.3400e-01		-1.3400e-01		-1.3400e-01		-1.3400e-01		-1.2800e-01		-1.2800e-01		-1.2800e-01		-1.2800e-01		-1.2800e-01		-1.2800e-01		-1.2800e-01		-1.2800e-01		-1.2200e-01		-1.2200e-01		-1.1600e-01		-1.1000e-01		-1.1000e-01		-1.0400e-01		-1.0400e-01		-9.8000e-02		-9.2000e-02		-8.6000e-02		-8.6000e-02		-8.6000e-02		-9.2000e-02		-9.8000e-02		-1.0400e-01		-1.0400e-01		-1.1000e-01		-1.1000e-01		-1.1600e-01		-1.2200e-01		-1.2200e-01		-1.2800e-01		-1.2800e-01		-1.2800e-01		-1.2800e-01		-1.2800e-01		-1.2800e-01		-1.2800e-01		-1.2800e-01		-1.3400e-01		-1.3400e-01		-1.3400e-01		-1.3400e-01		-1.4000e-01		-1.4000e-01		-1.4000e-01		-1.3400e-01		-1.3400e-01		-1.3400e-01		-1.3400e-01		-1.2800e-01		-1.2800e-01		-1.2800e-01		-1.2800e-01		-1.2800e-01		-1.3400e-01		-1.3400e-01		-1.3400e-01		-1.3400e-01		-1.4000e-01		-1.4000e-01		-1.4000e-01		-1.3400e-01		-1.3400e-01		-1.3400e-01		-1.3400e-01		-1.2800e-01		-1.2800e-01		-1.2800e-01		-1.2800e-01		-1.2800e-01		-1.2800e-01		-1.2800e-01		-1.2800e-01		-1.2200e-01		-1.2200e-01		-1.1600e-01		-1.1000e-01		-1.1000e-01		-1.0400e-01		-1.0400e-01		-9.8000e-02		-9.2000e-02		-8.6000e-02		-8.6000e-02
-8.6000e-02		-9.2000e-02		-9.8000e-02		-9.8000e-02		-1.0400e-01		-1.1000e-01		-1.1000e-01		-1.1600e-01		-1.1600e-01		-1.2200e-01		-1.2800e-01		-1.2200e-01		-1.2800e-01		-1.3400e-01		-1.2800e-01		-1.2800e-01		-1.2800e-01		-1.2800e-01		-1.3400e-01		-1.2800e-01		-1.3400e-01		-1.3400e-01		-1.4000e-01		-1.3400e-01		-1.4000e-01		-1.3400e-01		-1.4000e-01		-1.4000e-01		-1.4000e-01		-1.3400e-01		-1.3400e-01		-1.2800e-01		-1.3400e-01		-1.3400e-01		-1.3400e-01		-1.3400e-01		-1.4000e-01		-1.4000e-01		-1.4000e-01		-1.3400e-01		-1.4000e-01		-1.3400e-01		-1.4000e-01		-1.4000e-01		-1.3400e-01		-1.2800e-01		-1.3400e-01		-1.2800e-01		-1.2800e-01		-1.2800e-01		-1.3400e-01		-1.3400e-01		-1.2800e-01		-1.2200e-01		-1.2800e-01		-1.2200e-01		-1.1600e-01		-1.1600e-01		-1.1000e-01		-1.1000e-01		-1.0400e-01		-9.8000e-02		-9.8000e-02		-9.2000e-02		-8.6000e-02		-9.2000e-02		-9.8000e-02		-9.8000e-02		-1.0400e-01		-1.1000e-01		-1.1000e-01		-1.1600e-01		-1.1600e-01		-1.2200e-01		-1.2800e-01		-1.2200e-01		-1.2800e-01		-1.3400e-01		-1.2800e-01		-1.2800e-01		-1.2800e-01		-1.2800e-01		-1.3400e-01		-1.2800e-01		-1.3400e-01		-1.3400e-01		-1.4000e-01		-1.3400e-01		-1.4000e-01		-1.3400e-01		-1.4000e-01		-1.4000e-01		-1.4000e-01		-1.3400e-01		-1.3400e-01		-1.2800e-01		-1.3400e-01		-1.3400e-01		-1.3400e-01		-1.3400e-01		-1.4000e-01		-1.4000e-01		-1.4000e-01		-1.3400e-01		-1.4000e-01		-1.3400e-01		-1.4000e-01		-1.4000e-01		-1.3400e-01		-1.2800e-01		-1.3400e-01		-1.2800e-01		-1.2800e-01		-1.2800e-01		-1.3400e-01		-1.3400e-01		-1.2800e-01		-1.2200e-01		-1.2800e-01		-1.2200e-01		-1.1600e-01		-1.1600e-01		-1.1000e-01		-1.1000e-01		-1.0400e-01		-9.8000e-02		-9.8000e-02		-9.2000e-02		-8.6000e-02
-9.2000e-02		-9.8000e-02		-1.0400e-01		-1.0400e-01		-1.1000e-01		-1.1000e-01		-1.1600e-01		-1.1600e-01		-1.2200e-01		-1.2800e-01		-1.2800e-01		-1.2800e-01		-1.2800e-01		-1.2800e-01		-1.3400e-01		-1.3400e-01		-1.3400e-01		-1.3400e-01		-1.3400e-01		-1.3400e-01		-1.3400e-01		-1.4000e-01		-1.4000e-01		-1.4000e-01		-1.4000e-01		-1.4000e-01		-1.4000e-01		-1.4000e-01		-1.4000e-01		-1.4000e-01		-1.3400e-01		-1.3400e-01		-1.3400e-01		-1.3400e-01		-1.3400e-01		-1.4000e-01		-1.4000e-01		-1.4000e-01		-1.4000e-01		-1.4000e-01		-1.4000e-01		-1.4000e-01		-1.4000e-01		-1.4000e-01		-1.3400e-01		-1.3400e-01		-1.3400e-01		-1.3400e-01		-1.3400e-01		-1.3400e-01		-1.3400e-01		-1.3400e-01		-1.2800e-01		-1.2800e-01		-1.2800e-01		-1.2800e-01		-1.2200e-01		-1.1600e-01		-1.1600e-01		-1.1000e-01		-1.1000e-01		-1.0400e-01		-1.0400e-01		-9.8000e-02		-9.2000e-02		-9.8000e-02		-1.0400e-01		-1.0400e-01		-1.1000e-01		-1.1000e-01		-1.1600e-01		-1.1600e-01		-1.2200e-01		-1.2800e-01		-1.2800e-01		-1.2800e-01		-1.2800e-01		-1.2800e-01		-1.3400e-01		-1.3400e-01		-1.3400e-01		-1.3400e-01		-1.3400e-01		-1.3400e-01		-1.3400e-01		-1.4000e-01		-1.4000e-01		-1.4000e-01		-1.4000e-01		-1.4000e-01		-1.4000e-01		-1.4000e-01		-1.4000e-01		-1.4000e-01		-1.3400e-01		-1.3400e-01		-1.3400e-01		-1.3400e-01		-1.3400e-01		-1.4000e-01		-1.4000e-01		-1.4000e-01		-1.4000e-01		-1.4000e-01		-1.4000e-01		-1.4000e-01		-1.4000e-01		-1.4000e-01		-1.3400e-01		-1.3400e-01		-1.3400e-01		-1.3400e-01		-1.3400e-01		-1.3400e-01		-1.3400e-01		-1.3400e-01		-1.2800e-01		-1.2800e-01		-1.2800e-01		-1.2800e-01		-1.2200e-01		-1.1600e-01		-1.1600e-01		-1.1000e-01		-1.1000e-01		-1.0400e-01		-1.0400e-01		-9.8000e-02		-9.2000e-02
-9.8000e-02		-9.8000e-02		-1.0400e-01		-1.1000e-01		-1.1000e-01		-1.1600e-01		-1.1600e-01		-1.2200e-01		-1.2800e-01		-1.2200e-01		-1.2800e-01		-1.3400e-01		-1.2800e-01		-1.2800e-01		-1.3400e-01		-1.3400e-01		-1.4000e-01		-1.4000e-01		-1.4000e-01		-1.4000e-01		-1.4000e-01		-1.3400e-01		-1.4000e-01		-1.4000e-01		-1.4000e-01		-1.4600e-01		-1.4600e-01		-1.4600e-01		-1.4600e-01		-1.4000e-01		-1.4000e-01		-1.4000e-01		-1.4000e-01		-1.4000e-01		-1.4000e-01		-1.4000e-01		-1.4600e-01		-1.4600e-01		-1.4600e-01		-1.4600e-01		-1.4000e-01		-1.4000e-01		-1.4000e-01		-1.3400e-01		-1.4000e-01		-1.4000e-01		-1.4000e-01		-1.4000e-01		-1.4000e-01		-1.3400e-01		-1.3400e-01		-1.2800e-01		-1.2800e-01		-1.3400e-01		-1.2800e-01		-1.2200e-01		-1.2800e-01		-1.2200e-01		-1.1600e-01		-1.1600e-01		-1.1000e-01		-1.1000e-01		-1.0400e-01		-9.8000e-02		-9.8000e-02		-9.8000e-02		-1.0400e-01		-1.1000e-01		-1.1000e-01		-1.1600e-01		-1.1600e-01		-1.2200e-01		-1.2800e-01		-1.2200e-01		-1.2800e-01		-1.3400e-01		-1.2800e-01		-1.2800e-01		-1.3400e-01		-1.3400e-01		-1.4000e-01		-1.4000e-01		-1.4000e-01		-1.4000e-01		-1.4000e-01		-1.3400e-01		-1.4000e-01		-1.4000e-01		-1.4000e-01		-1.4600e-01		-1.4600e-01		-1.4600e-01		-1.4600e-01		-1.4000e-01		-1.4000e-01		-1.4000e-01		-1.4000e-01		-1.4000e-01		-1.4000e-01		-1.4000e-01		-1.4600e-01		-1.4600e-01		-1.4600e-01		-1.4600e-01		-1.4000e-01		-1.4000e-01		-1.4000e-01		-1.3400e-01		-1.4000e-01		-1.4000e-01		-1.4000e-01		-1.4000e-01		-1.4000e-01		-1.3400e-01		-1.3400e-01		-1.2800e-01		-1.2800e-01		-1.3400e-01		-1.2800e-01		-1.2200e-01		-1.2800e-01		-1.2200e-01		-1.1600e-01		-1.1600e-01		-1.1000e-01		-1.1000e-01		-1.0400e-01		-9.8000e-02		-9.8000e-02
-1.0400e-01		-1.0400e-01		-1.1000e-01		-1.1000e-01		-1.1600e-01		-1.1600e-01		-1.2200e-01		-1.2800e-01		-1.2800e-01		-1.2800e-01		-1.2800e-01		-1.3400e-01		-1.3400e-01		-1.3400e-01		-1.3400e-01		-1.4000e-01		-1.4000e-01		-1.4000e-01		-1.4000e-01		-1.4000e-01		-1.4000e-01		-1.4000e-01		-1.4000e-01		-1.4600e-01		-1.4600e-01		-1.4600e-01		-1.4600e-01		-1.4600e-01		-1.4600e-01		-1.4600e-01		-1.4000e-01		-1.4000e-01		-1.4000e-01		-1.4000e-01		-1.4000e-01		-1.4600e-01		-1.4600e-01		-1.4600e-01		-1.4600e-01		-1.4600e-01		-1.4600e-01		-1.4600e-01		-1.4000e-01		-1.4000e-01		-1.4000e-01		-1.4000e-01		-1.4000e-01		-1.4000e-01		-1.4000e-01		-1.4000e-01		-1.3400e-01		-1.3400e-01		-1.3400e-01		-1.3400e-01		-1.2800e-01		-1.2800e-01		-1.2800e-01		-1.2800e-01		-1.2200e-01		-1.1600e-01		-1.1600e-01		-1.1000e-01		-1.1000e-01		-1.0400e-01		-1.0400e-01		-1.0400e-01		-1.1000e-01		-1.1000e-01		-1.1600e-01		-1.1600e-01		-1.2200e-01		-1.2800e-01		-1.2800e-01		-1.2800e-01		-1.2800e-01		-1.3400e-01		-1.3400e-01		-1.3400e-01		-1.3400e-01		-1.4000e-01		-1.4000e-01		-1.4000e-01		-1.4000e-01		-1.4000e-01		-1.4000e-01		-1.4000e-01		-1.4000e-01		-1.4600e-01		-1.4600e-01		-1.4600e-01		-1.4600e-01		-1.4600e-01		-1.4600e-01		-1.4600e-01		-1.4000e-01		-1.4000e-01		-1.4000e-01		-1.4000e-01		-1.4000e-01		-1.4600e-01		-1.4600e-01		-1.4600e-01		-1.4600e-01		-1.4600e-01		-1.4600e-01		-1.4600e-01		-1.4000e-01		-1.4000e-01		-1.4000e-01		-1.4000e-01		-1.4000e-01		-1.4000e-01		-1.4000e-01		-1.4000e-01		-1.3400e-01		-1.3400e-01		-1.3400e-01		-1.3400e-01		-1.2800e-01		-1.2800e-01		-1.2800e-01		-1.2800e-01		-1.2200e-01		-1.1600e-01		-1.1600e-01		-1.1000e-01		-1.1000e-01		-1.0400e-01		-1.0400e-01
-1.0400e-01		-1.1000e-01		-1.1000e-01		-1.1600e-01		-1.1600e-01		-1.2200e-01		-1.2800e-01		-1.2200e-01		-1.2800e-01		-1.3400e-01		-1.3400e-01		-1.2800e-01		-1.3400e-01		-1.3400e-01		-1.4000e-01		-1.3400e-01		-1.4000e-01		-1.4000e-01		-1.4000e-01		-1.4000e-01		-1.4000e-01		-1.4000e-01		-1.4000e-01		-1.4000e-01		-1.4600e-01		-1.4600e-01		-1.4600e-01		-1.4600e-01		-1.4600e-01		-1.4000e-01		-1.4000e-01		-1.4600e-01		-1.4000e-01		-1.4600e-01		-1.4000e-01		-1.4000e-01		-1.4600e-01		-1.4600e-01		-1.4600e-01		-1.4600e-01		-1.4600e-01		-1.4000e-01		-1.4000e-01		-1.4000e-01		-1.4000e-01		-1.4000e-01		-1.4000e-01		-1.4000e-01		-1.4000e-01		-1.3400e-01		-1.4000e-01		-1.4000e-01		-1.3400e-01		-1.2800e-01		-1.3400e-01		-1.3400e-01		-1.2800e-01		-1.2200e-01		-1.2800e-01		-1.2200e-01		-1.1600e-01		-1.1600e-01		-1.1000e-01		-1.1000e-01		-1.0400e-01		-1.1000e-01		-1.1000e-01		-1.1600e-01		-1.1600e-01		-1.2200e-01		-1.2800e-01		-1.2200e-01		-1.2800e-01		-1.3400e-01		-1.3400e-01		-1.2800e-01		-1.3400e-01		-1.3400e-01		-1.4000e-01		-1.3400e-01		-1.4000e-01		-1.4000e-01		-1.4000e-01		-1.4000e-01		-1.4000e-01		-1.4000e-01		-1.4000e-01		-1.4000e-01		-1.4600e-01		-1.4600e-01		-1.4600e-01		-1.4600e-01		-1.4600e-01		-1.4000e-01		-1.4000e-01		-1.4600e-01		-1.4000e-01		-1.4600e-01		-1.4000e-01		-1.4000e-01		-1.4600e-01		-1.4600e-01		-1.4600e-01		-1.4600e-01		-1.4600e-01		-1.4000e-01		-1.4000e-01		-1.4000e-01		-1.4000e-01		-1.4000e-01		-1.4000e-01		-1.4000e-01		-1.4000e-01		-1.3400e-01		-1.4000e-01		-1.4000e-01		-1.3400e-01		-1.2800e-01		-1.3400e-01		-1.3400e-01		-1.2800e-01		-1.2200e-01		-1.2800e-01		-1.2200e-01		-1.1600e-01		-1.1600e-01		-1.1000e-01		-1.1000e-01		-1.0400e-01
-1.1000e-01		-1.1000e-01		-1.1600e-01		-1.1600e-01		-1.2200e-01		-1.2800e-01		-1.2800e-01		-1.2800e-01		-1.2800e-01		-1.2800e-01		-1.3400e-01		-1.3400e-01		-1.3400e-01		-1.4000e-01		-1.4000e-01		-1.4000e-01		-1.4000e-01		-1.4000e-01		-1.4000e-01		-1.4000e-01		-1.4000e-01		-1.4000e-01		-1.4600e-01		-1.4600e-01		-1.4600e-01		-1.4600e-01		-1.4600e-01		-1.4600e-01		-1.4600e-01		-1.4600e-01		-1.4600e-01		-1.4600e-01		-1.4600e-01		-1.4600e-01		-1.4600e-01		-1.4600e-01		-1.4600e-01		-1.4600e-01		-1.4600e-01		-1.4600e-01		-1.4600e-01		-1.4600e-01		-1.4600e-01		-1.4000e-01		-1.4000e-01		-1.4000e-01		-1.4000e-01		-1.4000e-01		-1.4000e-01		-1.4000e-01		-1.4000e-01		-1.4000e-01		-1.3400e-01		-1.3400e-01		-1.3400e-01		-1.2800e-01		-1.2800e-01		-1.2800e-01		-1.2800e-01		-1.2800e-01		-1.2200e-01		-1.1600e-01		-1.1600e-01		-1.1000e-01		-1.1000e-01		-1.1000e-01		-1.1600e-01		-1.1600e-01		-1.2200e-01		-1.2800e-01		-1.2800e-01		-1.2800e-01		-1.2800e-01		-1.2800e-01		-1.3400e-01		-1.3400e-01		-1.3400e-01		-1.4000e-01		-1.4000e-01		-1.4000e-01		-1.4000e-01		-1.4000e-01		-1.4000e-01		-1.4000e-01		-1.4000e-01		-1.4000e-01		-1.4600e-01		-1.4600e-01		-1.4600e-01		-1.4600e-01		-1.4600e-01		-1.4600e-01		-1.4600e-01		-1.4600e-01		-1.4600e-01		-1.4600e-01		-1.4600e-01		-1.4600e-01		-1.4600e-01		-1.4600e-01		-1.4600e-01		-1.4600e-01		-1.4600e-01		-1.4600e-01		-1.4600e-01		-1.4600e-01		-1.4600e-01		-1.4000e-01		-1.4000e-01		-1.4000e-01		-1.4000e-01		-1.4000e-01		-1.4000e-01		-1.4000e-01		-1.4000e-01		-1.4000e-01		-1.3400e-01		-1.3400e-01		-1.3400e-01		-1.2800e-01		-1.2800e-01		-1.2800e-01		-1.2800e-01		-1.2800e-01		-1.2200e-01		-1.1600e-01		-1.1600e-01		-1.1000e-01		-1.1000e-01
-1.1000e-01		-1.1600e-01		-1.1600e-01		-1.2200e-01		-1.2800e-01		-1.2200e-01		-1.2800e-01		-1.3400e-01		-1.3400e-01		-1.2800e-01		-1.3400e-01		-1.3400e-01		-1.4000e-01		-1.3400e-01		-1.4000e-01		-1.4600e-01		-1.4600e-01		-1.4600e-01		-1.4600e-01		-1.4600e-01		-1.4600e-01		-1.4600e-01		-1.4600e-01		-1.4600e-01		-1.4600e-01		-1.4600e-01		-1.4600e-01		-1.5200e-01		-1.5200e-01		-1.5200e-01		-1.5200e-01		-1.5200e-01		-1.5200e-01		-1.5200e-01		-1.5200e-01		-1.5200e-01		-1.5200e-01		-1.5200e-01		-1.4600e-01		-1.4600e-01		-1.4600e-01		-1.4600e-01		-1.4600e-01		-1.4600e-01		-1.4600e-01		-1.4600e-01		-1.4600e-01		-1.4600e-01		-1.4600e-01		-1.4600e-01		-1.4000e-01		-1.3400e-01		-1.4000e-01		-1.4000e-01		-1.3400e-01		-1.2800e-01		-1.3400e-01		-1.3400e-01		-1.2800e-01		-1.2200e-01		-1.2800e-01		-1.2200e-01		-1.1600e-01		-1.1600e-01		-1.1000e-01		-1.1600e-01		-1.1600e-01		-1.2200e-01		-1.2800e-01		-1.2200e-01		-1.2800e-01		-1.3400e-01		-1.3400e-01		-1.2800e-01		-1.3400e-01		-1.3400e-01		-1.4000e-01		-1.3400e-01		-1.4000e-01		-1.4600e-01		-1.4600e-01		-1.4600e-01		-1.4600e-01		-1.4600e-01		-1.4600e-01		-1.4600e-01		-1.4600e-01		-1.4600e-01		-1.4600e-01		-1.4600e-01		-1.4600e-01		-1.5200e-01		-1.5200e-01		-1.5200e-01		-1.5200e-01		-1.5200e-01		-1.5200e-01		-1.5200e-01		-1.5200e-01		-1.5200e-01		-1.5200e-01		-1.5200e-01		-1.4600e-01		-1.4600e-01		-1.4600e-01		-1.4600e-01		-1.4600e-01		-1.4600e-01		-1.4600e-01		-1.4600e-01		-1.4600e-01		-1.4600e-01		-1.4600e-01		-1.4600e-01		-1.4000e-01		-1.3400e-01		-1.4000e-01		-1.4000e-01		-1.3400e-01		-1.2800e-01		-1.3400e-01		-1.3400e-01		-1.2800e-01		-1.2200e-01		-1.2800e-01		-1.2200e-01		-1.1600e-01		-1.1600e-01		-1.1000e-01
-1.1600e-01		-1.1600e-01		-1.2200e-01		-1.2800e-01		-1.2800e-01		-1.2800e-01		-1.2800e-01		-1.3400e-01		-1.3400e-01		-1.3400e-01		-1.3400e-01		-1.4000e-01		-1.4000e-01		-1.4000e-01		-1.4000e-01		-1.4600e-01		-1.4600e-01		-1.4600e-01		-1.4600e-01		-1.4600e-01		-1.4600e-01		-1.4600e-01		-1.4600e-01		-1.4600e-01		-1.4600e-01		-1.4600e-01		-1.4600e-01		-1.5200e-01		-1.5200e-01		-1.5200e-01		-1.5200e-01		-1.5200e-01		-1.5200e-01		-1.5200e-01		-1.5200e-01		-1.5200e-01		-1.5200e-01		-1.5200e-01		-1.4600e-01		-1.4600e-01		-1.4600e-01		-1.4600e-01		-1.4600e-01		-1.4600e-01		-1.4600e-01		-1.4600e-01		-1.4600e-01		-1.4600e-01		-1.4600e-01		-1.4600e-01		-1.4000e-01		-1.4000e-01		-1.4000e-01		-1.4000e-01		-1.3400e-01		-1.3400e-01		-1.3400e-01		-1.3400e-01		-1.2800e-01		-1.2800e-01		-1.2800e-01		-1.2800e-01		-1.2200e-01		-1.1600e-01		-1.1600e-01		-1.1600e-01		-1.2200e-01		-1.2800e-01		-1.2800e-01		-1.2800e-01		-1.2800e-01		-1.3400e-01		-1.3400e-01		-1.3400e-01		-1.3400e-01		-1.4000e-01		-1.4000e-01		-1.4000e-01		-1.4000e-01		-1.4600e-01		-1.4600e-01		-1.4600e-01		-1.4600e-01		-1.4600e-01		-1.4600e-01		-1.4600e-01		-1.4600e-01		-1.4600e-01		-1.4600e-01		-1.4600e-01		-1.4600e-01		-1.5200e-01		-1.5200e-01		-1.5200e-01		-1.5200e-01		-1.5200e-01		-1.5200e-01		-1.5200e-01		-1.5200e-01		-1.5200e-01		-1.5200e-01		-1.5200e-01		-1.4600e-01		-1.4600e-01		-1.4600e-01		-1.4600e-01		-1.4600e-01		-1.4600e-01		-1.4600e-01		-1.4600e-01		-1.4600e-01		-1.4600e-01		-1.4600e-01		-1.4600e-01		-1.4000e-01		-1.4000e-01		-1.4000e-01		-1.4000e-01		-1.3400e-01		-1.3400e-01		-1.3400e-01		-1.3400e-01		-1.2800e-01		-1.2800e-01		-1.2800e-01		-1.2800e-01		-1.2200e-01		-1.1600e-01		-1.1600e-01
-1.2200e-01		-1.2200e-01		-1.2800e-01		-1.2200e-01		-1.2800e-01		-1.3400e-01		-1.3400e-01		-1.2800e-01		-1.3400e-01		-1.3400e-01		-1.4000e-01		-1.3400e-01		-1.4000e-01		-1.4600e-01		-1.4600e-01		-1.4600e-01		-1.4600e-01		-1.4600e-01		-1.4600e-01		-1.4600e-01		-1.4600e-01		-1.4600e-01		-1.4600e-01		-1.4600e-01		-1.4600e-01		-1.5200e-01		-1.5200e-01		-1.4600e-01		-1.5200e-01		-1.5200e-01		-1.5200e-01		-1.5200e-01		-1.5200e-01		-1.5200e-01		-1.5200e-01		-1.5200e-01		-1.5200e-01		-1.4600e-01		-1.5200e-01		-1.4600e-01		-1.4600e-01		-1.4600e-01		-1.4600e-01		-1.4600e-01		-1.4600e-01		-1.4600e-01		-1.4600e-01		-1.4600e-01		-1.4600e-01		-1.4600e-01		-1.4600e-01		-1.4600e-01		-1.4000e-01		-1.3400e-01		-1.4000e-01		-1.3400e-01		-1.3400e-01		-1.2800e-01		-1.2800e-01		-1.3400e-01		-1.2800e-01		-1.2200e-01		-1.2800e-01		-1.2200e-01		-1.2200e-01		-1.2200e-01		-1.2800e-01		-1.2200e-01		-1.2800e-01		-1.3400e-01		-1.3400e-01		-1.2800e-01		-1.3400e-01		-1.3400e-01		-1.4000e-01		-1.3400e-01		-1.4000e-01		-1.4600e-01		-1.4600e-01		-1.4600e-01		-1.4600e-01		-1.4600e-01		-1.4600e-01		-1.4600e-01		-1.4600e-01		-1.4600e-01		-1.4600e-01		-1.4600e-01		-1.4600e-01		-1.5200e-01		-1.5200e-01		-1.4600e-01		-1.5200e-01		-1.5200e-01		-1.5200e-01		-1.5200e-01		-1.5200e-01		-1.5200e-01		-1.5200e-01		-1.5200e-01		-1.5200e-01		-1.4600e-01		-1.5200e-01		-1.4600e-01		-1.4600e-01		-1.4600e-01		-1.4600e-01		-1.4600e-01		-1.4600e-01		-1.4600e-01		-1.4600e-01		-1.4600e-01		-1.4600e-01		-1.4600e-01		-1.4600e-01		-1.4600e-01		-1.4000e-01		-1.3400e-01		-1.4000e-01		-1.3400e-01		-1.3400e-01		-1.2800e-01		-1.2800e-01		-1.3400e-01		-1.2800e-01		-1.2200e-01		-1.2800e-01		-1.2200e-01		-1.2200e-01
